amfi_code,date,nav,daily_return
100016,2022-03-18,5312109.0,0.010957203816741812
100016,2022-03-21,5321264.0,0.0017234209614298557
100016,2022-03-22,5216911.0,-0.019610566211336278
100016,2022-03-23,5203011.0,-0.002664411947989942
100016,2022-03-24,5331283.0,0.024653417031023084
100016,2022-03-25,5323194.0,-0.0015172707957915588
100016,2022-03-28,5378012.0,0.010297952695317969
100016,2022-03-31,5425392.0,-0.0068844931779267204
100016,2022-04-05,5312213.0,-0.006647453645094892
100016,2022-04-06,5323217.0,0.002071453083677177
100016,2022-04-07,5267582.0,-0.010451386821164754
100016,2022-04-08,5257986.0,-0.0018217087080941718
100016,2022-04-11,5262264.0,0.0008136195113490619
100016,2022-04-12,5277466.0,0.0028888706457905755
100016,2022-04-13,5228529.0,-0.009272821463937375
100016,2022-04-14,5286739.0,0.011133150452067975
100016,2022-04-15,5261696.0,-0.004736946537364561
100016,2022-04-18,5187241.0,-0.014150380409662544
100016,2022-04-21,5199214.0,0.0019340250035746465
100016,2022-04-22,5264763.0,0.012607482592561059
100016,2022-04-25,5256507.0,-0.001568161757708797
100016,2022-04-26,5253674.0,-0.0005389510562813227
100016,2022-04-27,5205493.0,-0.009170915439366767
100016,2022-04-28,5246005.0,0.007782548165947034
100016,2022-04-29,5257251.0,0.002143726511888655
100016,2022-05-02,5240515.0,-0.0031834127759926556
100016,2022-05-03,5155881.0,-0.016149939462056673
100016,2022-05-04,5224674.0,0.013342627574220556
100016,2022-05-05,5171078.0,-0.01025824769162631
100016,2022-05-06,5146837.0,-0.004687803974335769
100016,2022-05-09,5165793.0,0.0036830387284463306
100016,2022-05-10,5114204.0,-0.009986656453326748
100016,2022-05-11,5049889.0,-0.012575759590348734
100016,2022-05-12,4958735.0,-0.018050693787526773
100016,2022-05-13,4992941.0,0.0068981302691109025
100016,2022-05-16,4971556.0,-0.004283046805479973
100016,2022-05-17,5104206.0,0.02668178735188742
100016,2022-05-18,5062251.0,-0.008219691760089631
100016,2022-05-19,5023871.0,-0.007581607470668716
100016,2022-05-20,5001462.0,-0.004460504658658659
100016,2022-05-23,5014785.0,0.0026638210987106614
100016,2022-05-24,4996609.0,-0.0036244824055268188
100016,2022-05-25,5026257.0,0.005933624183921626
100016,2022-05-26,4985637.0,-0.008081560493225837
100016,2022-06-01,4741732.0,-0.004044747845458163
100016,2022-06-02,4731602.0,-0.002136350177530111
100016,2022-06-03,4707754.0,-0.005040153419497262
100016,2022-06-06,4762119.0,0.011547969583797224
100016,2022-06-07,4816458.0,0.011410676633658356
100016,2022-06-08,4804735.0,-0.002433946273381782
100016,2022-06-09,4731759.0,-0.015188350658256855
100016,2022-06-10,4710598.0,-0.004472121255541528
100016,2022-06-13,4688163.0,-0.004762664952517759
100016,2022-06-14,4663477.0,-0.005265601899933969
100016,2022-06-15,4637261.0,-0.005621556619663792
100016,2022-06-16,4612993.0,-0.0052332616171485435
100016,2022-06-17,4599666.0,-0.0028890137054186082
100016,2022-06-20,4576317.0,-0.005076238144247847
100016,2022-06-21,4587099.0,0.002356043080057546
100016,2022-06-22,4604075.0,0.003700813956707627
100016,2022-06-23,4569604.0,-0.0074870630908489
100016,2022-06-24,4623501.0,0.011794676300178386
100016,2022-06-27,4586076.0,-0.008094515389960977
100016,2022-06-30,4510707.0,-0.006670560083928634
100016,2022-07-05,4490289.0,0.012878519244355457
100016,2022-07-06,4519322.0,0.006465730824897875
100016,2022-07-07,4462213.0,-0.012636630007775485
100016,2022-07-08,4406669.0,-0.012447635287692438
100016,2022-07-11,4474448.0,0.015381005471479803
100016,2022-07-12,4447739.0,-0.0059692279360493705
100016,2022-07-13,4417416.0,-0.006817621267794727
100016,2022-07-14,4332246.0,-0.019280502447584724
100016,2022-07-15,4321093.0,-0.00257441521095525
100016,2022-07-18,4314649.0,-0.0014912893566512153
100016,2022-07-19,4344201.0,0.006849224583506119
100016,2022-07-20,4293142.0,-0.01175336960697726
100016,2022-07-21,4238151.0,-0.012809033570284845
100016,2022-07-22,4257236.0,0.004503142997972498
100016,2022-07-25,4297419.0,0.009438753219224827
100016,2022-07-28,4286948.0,0.0008472401892083425
100016,2022-07-29,4330659.0,0.010196298158970052
100016,2022-08-01,4330211.0,-0.00010344845899901145
100016,2022-08-02,4237137.0,-0.021494102712315888
100016,2022-08-03,4233646.0,-0.0008239053870573443
100016,2022-08-04,4275619.0,0.009914149647844983
100016,2022-08-09,4227537.0,-0.001036880379496341
100016,2022-08-12,4155307.0,-0.0074060431726166165
100016,2022-08-15,4176036.0,0.004988560412022558
100016,2022-08-16,4174997.0,-0.00024880053716014316
100016,2022-08-17,4223739.0,0.011674738927956119
100016,2022-08-18,4241079.0,0.004105367306076468
100016,2022-08-19,4234485.0,-0.0015547930137590482
100016,2022-08-22,4203416.0,-0.007337137810146888
100016,2022-08-23,4235281.0,0.00758073909410828
100016,2022-08-26,4155691.0,-0.009134948162888734
100016,2022-08-31,4238348.0,0.006215804410367509
100016,2022-09-01,4243603.0,0.001239869873828292
100016,2022-09-08,4232368.0,0.010991184455212188
100016,2022-09-09,4249639.0,0.004080694306355159
100016,2022-09-12,4215737.0,-0.007977618804797304
100016,2022-09-13,4188403.0,-0.00648380105305435
100016,2022-09-16,4175046.0,0.015391709484918747
100016,2022-09-19,4193505.0,0.004421268651890298
100016,2022-09-20,4241319.0,0.011401917965997432
100016,2022-09-21,4184765.0,-0.013334059522521202
100016,2022-09-22,4233133.0,0.011558116166618726
100016,2022-09-23,4319494.0,0.02040120166316539
100016,2022-09-26,4271671.0,-0.011071435682049824
100016,2022-09-29,4249261.0,-0.013019262478709437
100016,2022-09-30,4269974.0,0.004874494647422178
100016,2022-10-03,4303701.0,0.007898642942556489
100016,2022-10-04,4283154.0,-0.00477426289605154
100016,2022-10-05,4329656.0,0.010856952610156068
100016,2022-10-06,4268679.0,-0.014083566916170742
100016,2022-10-11,4225333.0,0.0007401340720305516
100016,2022-10-12,4200881.0,-0.005786999509861168
100016,2022-10-13,4233166.0,0.007685292680273514
100016,2022-10-14,4255227.0,0.0052114658390434165
100016,2022-10-17,4289765.0,0.008116605765097873
100016,2022-10-18,4287321.0,-0.0005697281785832509
100016,2022-10-19,4312389.0,0.005847007956716999
100016,2022-10-24,4349481.0,-0.006627839070951436
100016,2022-10-25,4433278.0,0.01926597679125397
100016,2022-10-26,4436931.0,0.0008239952468580558
100016,2022-10-27,4385694.0,-0.011547846923921079
100016,2022-11-01,4484277.0,0.00805426971384171
100016,2022-11-02,4535279.0,0.011373516845636367
100016,2022-11-03,4551164.0,0.0035025408580156014
100016,2022-11-04,4529791.0,-0.0046961612457824264
100016,2022-11-07,4571295.0,0.009162453631966772
100016,2022-11-08,4573685.0,0.0005228277763740241
100016,2022-11-09,4603808.0,0.00658615536487539
100016,2022-11-10,4519519.0,-0.018308539365672893
100016,2022-11-11,4539711.0,0.0044677320750283744
100016,2022-11-14,4516546.0,-0.005102747729976653
100016,2022-11-15,4585248.0,0.015211181287647646
100016,2022-11-16,4612893.0,0.006029117727111011
100016,2022-11-17,4625046.0,0.0026345722738421173
100016,2022-11-18,4647322.0,0.004816384528932183
100016,2022-11-21,4608957.0,-0.008255291972452117
100016,2022-11-22,4677825.0,0.014942209267736706
100016,2022-11-24,478216.0,0.003988948513171886
100016,2022-11-25,485221.0,0.014648192448600605
100016,2022-11-29,4799044.0,-0.0064928276230139526
100016,2022-11-30,4803253.0,0.0008770496790611038
100016,2022-12-01,4824201.0,0.004361211037603008
100016,2022-12-02,4809949.0,-0.002954271598550773
100016,2022-12-05,4835309.0,0.005272405175190009
100016,2022-12-06,4850894.0,0.0032231652620340334
100016,2022-12-07,4810854.0,-0.00825414861672924
100016,2022-12-08,4835409.0,0.005104083391431091
100016,2022-12-09,4874889.0,0.008164769515877524
100016,2022-12-12,4884785.0,0.0020299949393720595
100016,2022-12-13,4937241.0,0.01073865072874236
100016,2022-12-14,4887036.0,-0.010168634668633714
100016,2022-12-15,4909778.0,0.004653536417575044
100016,2022-12-16,4861873.0,-0.009757060298856701
100016,2022-12-19,4816822.0,-0.009266181983774602
100016,2022-12-20,4792566.0,-0.005035685354368491
100016,2022-12-21,4755366.0,-0.007762021430690824
100016,2022-12-22,4734881.0,-0.0043077651646582504
100016,2022-12-23,4728386.0,-0.0013717345800242642
100016,2022-12-26,4765883.0,0.00793019013253149
100016,2022-12-27,4754855.0,-0.002313946859375249
100016,2022-12-28,4691246.0,-0.013377695008575441
100016,2022-12-29,4741097.0,0.01062638795748505
100016,2022-12-30,4708654.0,-0.006842931076921688
100016,2023-01-02,4708644.0,-2.123749164861799e-06
100016,2023-01-03,4729663.0,0.0044639178498098175
100016,2023-01-04,4740441.0,0.002278809293600803
100016,2023-01-05,4788877.0,0.0102176147746591
100016,2023-01-06,4811631.0,0.004751427109111361
100016,2023-01-09,4777684.0,-0.007055196044750689
100016,2023-01-10,4872879.0,0.0199249259683143
100016,2023-01-11,4883757.0,0.0022323558619041783
100016,2023-01-12,4879931.0,-0.0007834132615525125
100016,2023-01-13,4924132.0,0.009057710037293498
100016,2023-01-16,4937523.0,0.0027194640598586783
100016,2023-01-17,4957495.0,0.0040449431830493765
100016,2023-01-18,5070277.0,0.022749796015931523
100016,2023-01-23,5056844.0,0.001545243632356419
100016,2023-01-24,5107491.0,0.010015535381356466
100016,2023-01-27,4935515.0,-0.004651131836587052
100016,2023-01-30,4867415.0,-0.013797952189386509
100016,2023-01-31,4851715.0,-0.003225531416573224
100016,2023-02-01,4875779.0,0.004959895624536914
100016,2023-02-02,4840122.0,-0.007313087816326336
100016,2023-02-03,4782065.0,-0.011994945581950245
100016,2023-02-06,4787459.0,0.0011279645927020354
100016,2023-02-07,4826505.0,0.008155892301114243
100016,2023-02-08,4757347.0,-0.014328794852589977
100016,2023-02-09,4794358.0,0.007779756238088131
100016,2023-02-10,4831532.0,0.007753697158201289
100016,2023-02-13,4874872.0,0.008970239667252633
100016,2023-02-14,4930082.0,0.011325425570148262
100016,2023-02-15,5029354.0,0.020135973397602758
100016,2023-02-16,5016171.0,-0.002621211392158873
100016,2023-02-17,5023612.0,0.001483402380022536
100016,2023-02-20,5007778.0,-0.0031519153947399126
100016,2023-02-23,5023938.0,-0.011282033115769363
100016,2023-02-24,4988505.0,-0.0070528338526471
100016,2023-02-27,5052068.0,0.012741893613417155
100016,2023-02-28,5100352.0,0.009557274367645086
100016,2023-03-01,5086667.0,-0.00268314814350068
100016,2023-03-02,5127785.0,0.008083485708814786
100016,2023-03-03,5145893.0,0.0035313493057917977
100016,2023-03-06,5217123.0,0.013842106705288959
100016,2023-03-07,5223246.0,0.0011736353541980105
100016,2023-03-08,5273425.0,0.009606861327228211
100016,2023-03-09,5400526.0,0.024102172686631507
100016,2023-03-10,5431889.0,0.005807397279450122
100016,2023-03-13,5437057.0,0.0009514185580743462
100016,2023-03-14,5474632.0,0.006910907867988092
100016,2023-03-16,557892.0,0.02181016293517768
100016,2023-03-17,559067.0,0.002106142407491074
100016,2023-03-21,5541991.0,-0.006830871373815661
100016,2023-03-22,5598766.0,0.010244513208339745
100016,2023-03-28,558258.0,-0.012706851088438609
100016,2023-03-30,5619861.0,0.0045190174274061246
100016,2023-03-31,5708065.0,0.015695050108890607
100016,2023-04-03,5672319.0,-0.006262367369677779
100016,2023-04-04,5611622.0,-0.01070056179844614
100016,2023-04-05,5570355.0,-0.007353845287512262
100016,2023-04-06,5507921.0,-0.011208262310032358
100016,2023-04-07,5576109.0,0.012379988747115211
100016,2023-04-10,5655706.0,0.014274649222244307
100016,2023-04-11,5674627.0,0.0033454709279443495
100016,2023-04-12,5739037.0,0.011350525770239983
100016,2023-04-13,5748786.0,0.0016987170495676995
100016,2023-04-20,5661761.0,0.0028503265069206307
100016,2023-04-21,5662668.0,0.00016019750745388528
100016,2023-04-24,5702955.0,0.0071144909078193486
100016,2023-04-25,5710606.0,0.0013415851957450098
100016,2023-04-28,5671145.0,0.001152947049878339
100016,2023-05-01,5711134.0,0.007051309744328549
100016,2023-05-02,5656753.0,-0.00952192681873687
100016,2023-05-05,5645686.0,-0.005799998661647154
100016,2023-05-10,5580581.0,-0.009435124400575368
100016,2023-05-11,5600718.0,0.003608405648085844
100016,2023-05-12,5559534.0,-0.007353342910676797
100016,2023-05-15,5614787.0,0.0099384228965953
100016,2023-05-16,5734711.0,0.021358601849010395
100016,2023-05-17,5694279.0,-0.007050398877990527
100016,2023-05-18,5724122.0,0.005240874217789404
100016,2023-05-19,5690487.0,-0.005876010329619152
100016,2023-05-22,5745931.0,0.009743278562977187
100016,2023-05-23,5685103.0,-0.01058627400851142
100016,2023-05-24,5712196.0,0.004765612865765156
100016,2023-05-25,5671312.0,-0.007157317430984467
100016,2023-05-26,5663889.0,-0.0013088682125053097
100016,2023-05-29,5615519.0,-0.008540068493573916
100016,2023-05-30,5659312.0,0.00779856679320301
100016,2023-06-02,5636716.0,-0.002515514700144106
100016,2023-06-05,5633934.0,-0.0004935497903388875
100016,2023-06-06,5644191.0,0.001820575107908562
100016,2023-06-09,5701945.0,0.014110716632109721
100016,2023-06-12,5665874.0,-0.006326086975584677
100016,2023-06-13,5727685.0,0.010909349554896641
100016,2023-06-14,5806856.0,0.013822512934981601
100016,2023-06-15,5768184.0,-0.006659713965698533
100016,2023-06-16,5697576.0,-0.012240940996334326
100016,2023-06-19,5715717.0,0.0031839856107229725
100016,2023-06-20,5691125.0,-0.004302522325720481
100016,2023-06-21,5788674.0,0.017140547782731774
100016,2023-06-22,5793439.0,0.0008231591552745332
100016,2023-06-23,5755565.0,-0.006537395146475222
100016,2023-06-30,5789351.0,0.008985333215982827
100016,2023-07-03,5767654.0,-0.003747743054446029
100016,2023-07-04,5768293.0,0.00011079027972193956
100016,2023-07-05,5770426.0,0.000369780106523665
100016,2023-07-06,5808301.0,0.006563640188783193
100016,2023-07-07,5841654.0,0.005742298823700809
100016,2023-07-10,5833333.0,-0.0014244253425484965
100016,2023-07-13,5751079.0,-0.012437348759544942
100016,2023-07-14,5767133.0,0.002791476173427565
100016,2023-07-17,5867206.0,0.017352296192926442
100016,2023-07-18,5824661.0,-0.007251322009147132
100016,2023-07-19,5788072.0,-0.006281738971589901
100016,2023-07-20,5746758.0,-0.007137782667527293
100016,2023-07-21,5786584.0,0.006930168279227988
100016,2023-07-24,5812514.0,0.004481054798478601
100016,2023-07-25,5807388.0,-0.0008818903489953289
100016,2023-07-26,5763533.0,-0.00755158773617326
100016,2023-07-27,5771207.0,0.0013314749824455685
100016,2023-07-28,5695056.0,-0.013194986767932626
100016,2023-07-31,5705207.0,0.001782423210588302
100016,2023-08-01,5752193.0,0.00823563457031451
100016,2023-08-02,5692005.0,-0.01046348757769433
100016,2023-08-07,5672493.0,-0.004867515204187045
100016,2023-08-08,5732563.0,0.010589700154764348
100016,2023-08-09,5727737.0,-0.0008418572983847072
100016,2023-08-10,5722513.0,-0.0009120530499218127
100016,2023-08-11,5747646.0,0.004391951577916942
100016,2023-08-14,5705953.0,-0.007253926216054363
100016,2023-08-15,5715572.0,0.0016857832512815474
100016,2023-08-16,5699315.0,-0.002844334740249921
100016,2023-08-17,5636234.0,-0.011068172227715056
100016,2023-08-18,5655951.0,0.0034982578792861485
100016,2023-08-21,5645744.0,-0.0018046478832649537
100016,2023-08-22,5640841.0,-0.0008684417855290283
100016,2023-08-23,5583838.0,-0.010105408041105934
100016,2023-08-24,5665681.0,0.014657122932291378
100016,2023-08-25,5712603.0,0.008281793486078826
100016,2023-08-28,5764358.0,0.009059792882509132
100016,2023-08-29,5751817.0,-0.002175610883293544
100016,2023-08-30,5667691.0,-0.014625986883796904
100016,2023-08-31,5769127.0,0.017897235399742195
100016,2023-09-01,5768994.0,-2.3053747993384555e-05
100016,2023-09-06,5820642.0,0.01086753781564842
100016,2023-09-07,5822461.0,0.000312508482741336
100016,2023-09-08,5891525.0,0.011861650941071167
100016,2023-09-11,5951135.0,0.01011792362758368
100016,2023-09-12,5897951.0,-0.008936782647343766
100016,2023-09-13,5866033.0,-0.00541170993112694
100016,2023-09-14,5918832.0,0.009000801734323716
100016,2023-09-15,5781898.0,-0.02313530777693973
100016,2023-09-18,5777262.0,-0.0008018128303197702
100016,2023-09-19,5707762.0,-0.012029920055555698
100016,2023-09-20,5686757.0,-0.0036800763591754437
100016,2023-09-21,5674716.0,-0.002117375509451125
100016,2023-09-22,5659735.0,-0.0026399559026389907
100016,2023-09-25,5635143.0,-0.004345079760801562
100016,2023-09-28,5798367.0,0.017130316353465957
100016,2023-09-29,5742208.0,-0.00968531312350529
100016,2023-10-02,5825895.0,0.014574010554824879
100016,2023-10-03,5808402.0,-0.0030026287806422802
100016,2023-10-04,5818024.0,0.001656565781776198
100016,2023-10-05,5817779.0,-4.211051724778425e-05
100016,2023-10-06,5787012.0,-0.005288444267133596
100016,2023-10-09,5840455.0,0.00923499035426234
100016,2023-10-16,5643101.0,-0.013862644691616133
100016,2023-10-17,5646621.0,0.0006237705119933601
100016,2023-10-18,5590226.0,-0.009987388918080375
100016,2023-10-19,5580026.0,-0.0018246131730631499
100016,2023-10-20,5650774.0,0.012678793969777225
100016,2023-10-23,5713805.0,0.011154401149293891
100016,2023-10-24,5715127.0,0.00023136946395618807
100016,2023-10-25,5713686.0,-0.0002521378790008022
100016,2023-10-30,5828108.0,-0.00237231740610655
100016,2023-10-31,5758241.0,-0.011987938452753477
100016,2023-11-03,5797325.0,-0.005042130164841008
100016,2023-11-06,5815232.0,0.0030888383866696234
100016,2023-11-07,5799607.0,-0.0026869091379329024
100016,2023-11-08,5793189.0,-0.0011066267076372815
100016,2023-11-09,5670393.0,-0.02119661554283836
100016,2023-11-10,5662233.0,-0.0014390536952200161
100016,2023-11-13,5713794.0,0.009106124739126864
100016,2023-11-14,5684997.0,-0.00503990868414228
100016,2023-11-15,5690566.0,0.0009795959434983903
100016,2023-11-16,5655671.0,-0.006132078953130504
100016,2023-11-17,5676605.0,0.0037014175683132144
100016,2023-11-22,5694269.0,0.012343464408492322
100016,2023-11-23,5744072.0,0.00874616215004953
100016,2023-11-24,5716459.0,-0.004807216901180911
100016,2023-11-27,5744572.0,0.004917904597933731
100016,2023-11-28,5774842.0,0.005269322066117299
100016,2023-11-29,5810643.0,0.006199476972703399
100016,2023-11-30,5727421.0,-0.014322339197228251
100016,2023-12-01,5781473.0,0.009437406469683385
100016,2023-12-04,5755467.0,-0.004498161627668251
100016,2023-12-05,5740293.0,-0.0026364498310910145
100016,2023-12-06,5878432.0,0.024064799479747823
100016,2023-12-07,5897144.0,0.0031831617683082403
100016,2023-12-08,5880119.0,-0.002886990719575433
100016,2023-12-11,5769838.0,-0.018754892545541968
100016,2023-12-12,5844006.0,0.012854433694672096
100016,2023-12-13,5778064.0,-0.011283698202910863
100016,2023-12-14,5730112.0,-0.008298973497005258
100016,2023-12-19,5833816.0,0.0073620562023533065
100016,2023-12-20,5828708.0,-0.0008755846944779044
100016,2023-12-21,5847593.0,0.0032399976118206997
100016,2023-12-22,5819713.0,-0.004767773680555365
100016,2023-12-25,5829892.0,0.0017490553228312056
100016,2023-12-26,5836674.0,0.0011633148607212984
100016,2023-12-27,5889793.0,0.009100902328963434
100016,2023-12-28,5943311.0,0.009086567218915764
100016,2023-12-29,5972339.0,0.0048841462275825975
100016,2024-01-01,5956357.0,-0.0026760034887504114
100016,2024-01-02,5998546.0,0.007083020712156829
100016,2024-01-03,5996775.0,-0.00029523821272692263
100016,2024-01-04,5942894.0,-0.008984996102071485
100016,2024-01-09,5983226.0,0.008579768347265926
100016,2024-01-10,5976632.0,-0.001102081051258974
100016,2024-01-11,5916287.0,-0.010096823762948737
100016,2024-01-12,5922302.0,0.0010166849579813508
100016,2024-01-17,5995594.0,0.00866558940526585
100016,2024-01-18,6052836.0,0.009547344266473079
100016,2024-01-19,6024306.0,-0.004713492980811029
100016,2024-01-22,5994751.0,-0.004905959292240469
100016,2024-01-23,5943074.0,-0.008620374724488178
100016,2024-01-24,5982899.0,0.006701077590486104
100016,2024-01-25,6062963.0,0.013382141333156294
100016,2024-01-26,6049258.0,-0.002260445923882415
100016,2024-01-29,6039507.0,-0.0016119332321418156
100016,2024-01-30,6121297.0,0.013542496101089041
100016,2024-01-31,6151823.0,0.004986851642715617
100016,2024-02-01,6178723.0,0.004372687575699086
100016,2024-02-02,6117323.0,-0.009937328473860974
100016,2024-02-05,6157225.0,0.006522787827289767
100016,2024-02-06,6110129.0,-0.007648900275692427
100016,2024-02-07,6052447.0,-0.009440389883748734
100016,2024-02-08,6037079.0,-0.0025391383022437264
100016,2024-02-13,5927717.0,-0.012118294149487951
100016,2024-02-14,5981139.0,0.009012238607207568
100016,2024-02-15,6044037.0,0.010516057225889552
100016,2024-02-16,5944189.0,-0.016520084175527083
100016,2024-02-19,5998798.0,0.009186955529173035
100016,2024-02-20,5959144.0,-0.006610324268295109
100016,2024-02-21,6007451.0,0.008106365612242206
100016,2024-02-22,6006923.0,-8.789085420757292e-05
100016,2024-02-23,6011548.0,0.0007699449451907814
100016,2024-02-28,6009583.0,-0.010362275356409545
100016,2024-02-29,6045003.0,0.00589391976115472
100016,2024-03-01,6107152.0,0.010281053623960146
100016,2024-03-04,6149028.0,0.006856878623620277
100016,2024-03-05,6279635.0,0.021240267567491866
100016,2024-03-06,6253634.0,-0.004140527275868777
100016,2024-03-07,6309909.0,0.008998767756475567
100016,2024-03-08,6307261.0,-0.000419657399179596
100016,2024-03-11,6379534.0,0.011458698157567948
100016,2024-03-12,6382393.0,0.00044815185560564963
100016,2024-03-15,6416375.0,-0.0038120283288370915
100016,2024-03-18,6340199.0,-0.011872124057587086
100016,2024-03-19,6314621.0,-0.00403425823069592
100016,2024-03-20,6352466.0,0.0059932337981962736
100016,2024-03-21,6434252.0,0.012874685200991332
100016,2024-03-22,6443884.0,0.001496988305711433
100016,2024-03-25,6522598.0,0.012215303689514068
100016,2024-03-26,6448262.0,-0.011396685799124784
100016,2024-03-27,6426418.0,-0.003387579474903424
100016,2024-03-28,6413391.0,-0.0020271012560962864
100016,2024-03-29,6410221.0,-0.0004942782998884621
100016,2024-04-01,6418287.0,0.0012583029508654864
100016,2024-04-02,6460847.0,0.006631052802718251
100016,2024-04-03,6438872.0,-0.003401256832115007
100016,2024-04-04,6450099.0,0.001743628387083973
100016,2024-04-05,6450859.0,0.00011782764884693542
100016,2024-04-10,6393782.0,-0.000750790877859564
100016,2024-04-11,6387775.0,-0.0009395065393220658
100016,2024-04-12,6392861.0,0.0007962083824180066
100016,2024-04-17,6454701.0,0.011809325849829966
100016,2024-04-18,6391767.0,-0.009750103064417703
100016,2024-04-19,6354532.0,-0.005825462661577019
100016,2024-04-22,6515612.0,0.025348837648468736
100016,2024-04-25,6431019.0,0.007017786158345807
100016,2024-04-26,6317543.0,-0.017645104142904877
100016,2024-04-29,6307702.0,-0.0015577258437338148
100016,2024-04-30,6431525.0,0.019630445445900868
100016,2024-05-01,6347763.0,-0.013023660795845493
100016,2024-05-02,6240991.0,-0.016820413742605123
100016,2024-05-03,6162197.0,-0.012625238523817806
100016,2024-05-06,6214418.0,0.008474412616149785
100016,2024-05-07,6279608.0,0.010490121520631446
100016,2024-05-10,6376509.0,0.012858753063272
100016,2024-05-15,6343697.0,-0.019586942635832827
100016,2024-05-16,6301188.0,-0.006700982092934127
100016,2024-05-17,6280754.0,-0.0032428805488742274
100016,2024-05-20,6269661.0,-0.0017661892186829897
100016,2024-05-21,6262512.0,-0.001140253037604455
100016,2024-05-22,6327878.0,0.010437664630423171
100016,2024-05-23,6402703.0,0.011824659072124932
100016,2024-05-24,6396315.0,-0.000997703626109181
100016,2024-05-27,6461915.0,0.010255905157891654
100016,2024-05-28,6485674.0,0.0036767738356200397
100016,2024-05-29,6492714.0,0.0010854692974084923
100016,2024-05-30,6548208.0,0.008547119124606484
100016,2024-05-31,6555763.0,0.0011537507666219415
100016,2024-06-03,6679269.0,0.018839302152930282
100016,2024-06-04,6598477.0,-0.012095934450311874
100016,2024-06-05,6571955.0,-0.004019412358336583
100016,2024-06-06,6568013.0,-0.000599821514298271
100016,2024-06-11,6676553.0,0.0003006946090415852
100016,2024-06-12,6596735.0,-0.011954971375199186
100016,2024-06-13,6649362.0,0.0079777344398404
100016,2024-06-14,6697236.0,0.007199788490986014
100016,2024-06-17,6586916.0,-0.016472467149134307
100016,2024-06-18,6590094.0,0.00048247161494097135
100016,2024-06-19,6501674.0,-0.013417107555673713
100016,2024-06-24,6468347.0,0.007682151600668874
100016,2024-06-25,6478357.0,0.0015475360242733771
100016,2024-06-26,6408626.0,-0.010763685916043264
100016,2024-06-27,6461893.0,0.008311766047823577
100016,2024-06-28,6383989.0,-0.012055909932275233
100016,2024-07-01,6405906.0,0.003433119950551289
100016,2024-07-02,6363365.0,-0.006640902941754012
100016,2024-07-03,6346149.0,-0.0027054867982584385
100016,2024-07-04,6377724.0,0.004975458344895545
100016,2024-07-05,6410427.0,0.005127691320602867
100016,2024-07-08,6489807.0,0.012382950464922216
100016,2024-07-09,6488447.0,-0.0002095593905950821
100016,2024-07-10,6509364.0,0.0032237298077644194
100016,2024-07-11,6487629.0,-0.003339035887377051
100016,2024-07-12,6501403.0,0.0021231177060216933
100016,2024-07-15,6530019.0,0.00440151148913559
100016,2024-07-16,6527726.0,-0.0003511475234605488
100016,2024-07-17,6428023.0,-0.015273772214091097
100016,2024-07-18,6450168.0,0.0034450716806706527
100016,2024-07-19,6474278.0,0.003737887137203355
100016,2024-07-22,6438879.0,-0.005467636700184908
100016,2024-07-23,6369641.0,-0.01075311401254786
100016,2024-07-25,648781.0,0.004861827452365297
